id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
1683-polid-3821-county-1031,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01061,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,26,1.0,26,county-1031,Geneva,False,,,Alabama,AL,True,False,3214,0.289393,False
1683-polid-100008-county-1031,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01061,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,26,1.0,26,county-1031,Geneva,False,,,Alabama,AL,True,False,1808,0.162795,False
1683-polid-3610-county-1032,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01063,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,15,1.0,15,county-1032,Greene,False,,,Alabama,AL,True,False,1873,0.524503,True
1683-polid-3821-county-1032,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01063,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,15,1.0,15,county-1032,Greene,False,,,Alabama,AL,True,False,1119,0.313358,False
1683-polid-100008-county-1032,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01063,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,15,1.0,15,county-1032,Greene,False,,,Alabama,AL,True,False,579,0.162139,False
1683-polid-3610-county-1033,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01065,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,15,1.0,15,county-1033,Hale,False,,,Alabama,AL,True,False,3648,0.528389,True
1683-polid-3821-county-1033,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01065,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,15,1.0,15,county-1033,Hale,False,,,Alabama,AL,True,False,2254,0.326477,False
1683-polid-100008-county-1033,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01065,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,15,1.0,15,county-1033,Hale,False,,,Alabama,AL,True,False,1002,0.145133,False
1683-polid-3610-county-1034,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01067,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,14,1.0,14,county-1034,Henry,False,,,Alabama,AL,True,False,3169,0.415443,True
1683-polid-3821-county-1034,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01067,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,14,1.0,14,county-1034,Henry,False,,,Alabama,AL,True,False,3477,0.455821,False
1683-polid-100008-county-1034,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01067,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,14,1.0,14,county-1034,Henry,False,,,Alabama,AL,True,False,982,0.128736,False
1683-polid-3610-county-1035,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01069,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,28,1.0,28,county-1035,Houston,False,,,Alabama,AL,True,False,17724,0.407589,True
1683-polid-3821-county-1035,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01069,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,28,1.0,28,county-1035,Houston,False,,,Alabama,AL,True,False,19011,0.437185,False
1683-polid-100008-county-1035,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01069,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,28,1.0,28,county-1035,Houston,False,,,Alabama,AL,True,False,6750,0.155226,False
1683-polid-3610-county-1036,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01071,Doug,False,False,False,Jones,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,Dem,3610,3503,38,1.0,38,county-1036,Jackson,False,,,Alabama,AL,True,False,10761,0.477736,True
1683-polid-3821-county-1036,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01071,Roy,False,False,False,Moore,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,GOP,3821,2200,38,1.0,38,county-1036,Jackson,False,,,Alabama,AL,True,False,8182,0.363241,False
1683-polid-100008-county-1036,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01071,,False,False,False,Total Write-Ins,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,NPD,100008,3512,38,1.0,38,county-1036,Jackson,False,,,Alabama,AL,True,False,3582,0.159023,False
1683-polid-3610-county-1037,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01073,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,172,1.0,172,county-1037,Jefferson,False,,,Alabama,AL,True,False,119732,0.4545,True
1683-polid-3821-county-1037,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01073,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,172,1.0,172,county-1037,Jefferson,False,,,Alabama,AL,True,False,104113,0.39521,False
1683-polid-100008-county-1037,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01073,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,172,1.0,172,county-1037,Jefferson,False,,,Alabama,AL,True,False,39592,0.15029,False
1683-polid-3610-county-1039,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01075,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,26,1.0,26,county-1039,Lamar,False,,,Alabama,AL,True,False,3285,0.500076,True
1683-polid-3821-county-1039,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01075,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,26,1.0,26,county-1039,Lamar,False,,,Alabama,AL,True,False,2389,0.363678,False
1683-polid-100008-county-1039,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01075,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,26,1.0,26,county-1039,Lamar,False,,,Alabama,AL,True,False,895,0.136246,False
1683-polid-3610-county-1040,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01077,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,32,1.0,32,county-1040,Lauderdale,False,,,Alabama,AL,True,False,17812,0.48546,True
1683-polid-3821-county-1040,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01077,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,32,1.0,32,county-1040,Lauderdale,False,,,Alabama,AL,True,False,13443,0.366384,False
1683-polid-100008-county-1040,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01077,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,32,1.0,32,county-1040,Lauderdale,False,,,Alabama,AL,True,False,5436,0.148156,False
1683-polid-3610-county-1041,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01079,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,30,1.0,30,county-1041,Lawrence,False,,,Alabama,AL,True,False,4121,0.288687,True
1683-polid-3821-county-1041,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01079,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,30,1.0,30,county-1041,Lawrence,False,,,Alabama,AL,True,False,7468,0.523152,False
1683-polid-100008-county-1041,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01079,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,30,1.0,30,county-1041,Lawrence,False,,,Alabama,AL,True,False,2686,0.188161,False
1683-polid-3610-county-1042,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01081,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,24,1.0,24,county-1042,Lee,False,,,Alabama,AL,True,False,28816,0.459527,True
1683-polid-3821-county-1042,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01081,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,24,1.0,24,county-1042,Lee,False,,,Alabama,AL,True,False,24835,0.396042,False
1683-polid-100008-county-1042,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01081,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,24,1.0,24,county-1042,Lee,False,,,Alabama,AL,True,False,9057,0.144431,False
1683-polid-3610-county-1043,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01083,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,26,1.0,26,county-1043,Limestone,False,,,Alabama,AL,True,False,16508,0.464399,True
1683-polid-3821-county-1043,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01083,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,26,1.0,26,county-1043,Limestone,False,,,Alabama,AL,True,False,14171,0.398655,False
1683-polid-100008-county-1043,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01083,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,26,1.0,26,county-1043,Limestone,False,,,Alabama,AL,True,False,4868,0.136945,False
1683-polid-3610-county-1044,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01085,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,13,1.0,13,county-1044,Lowndes,False,,,Alabama,AL,True,False,1999,0.346627,True
1683-polid-3821-county-1044,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01085,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,13,1.0,13,county-1044,Lowndes,False,,,Alabama,AL,True,False,2731,0.473556,False
1683-polid-100008-county-1044,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01085,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,13,1.0,13,county-1044,Lowndes,False,,,Alabama,AL,True,False,1037,0.179816,False
1683-polid-3610-county-1045,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01087,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,15,1.0,15,county-1045,Macon,False,,,Alabama,AL,True,False,5003,0.513708,True
1683-polid-3821-county-1045,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01087,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,15,1.0,15,county-1045,Macon,False,,,Alabama,AL,True,False,3300,0.338844,False
1683-polid-100008-county-1045,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01087,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,15,1.0,15,county-1045,Macon,False,,,Alabama,AL,True,False,1436,0.147448,False
1683-polid-3610-county-1046,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01089,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,73,1.0,73,county-1046,Madison,False,,,Alabama,AL,True,False,65007,0.441738,True
1683-polid-3821-county-1046,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01089,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,73,1.0,73,county-1046,Madison,False,,,Alabama,AL,True,False,59115,0.4017,False
1683-polid-100008-county-1046,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01089,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,73,1.0,73,county-1046,Madison,False,,,Alabama,AL,True,False,23040,0.156562,False
1683-polid-3610-county-1047,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01091,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,20,1.0,20,county-1047,Marengo,False,,,Alabama,AL,True,False,4550,0.492691,True
1683-polid-3821-county-1047,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01091,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,20,1.0,20,county-1047,Marengo,False,,,Alabama,AL,True,False,2764,0.299296,False
1683-polid-100008-county-1047,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01091,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,20,1.0,20,county-1047,Marengo,False,,,Alabama,AL,True,False,1921,0.208013,False
1683-polid-3610-county-1048,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01093,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,21,1.0,21,county-1048,Marion,False,,,Alabama,AL,True,False,5958,0.476526,True
1683-polid-3821-county-1048,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01093,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,21,1.0,21,county-1048,Marion,False,,,Alabama,AL,True,False,4818,0.385348,False
1683-polid-100008-county-1048,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01093,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,21,1.0,21,county-1048,Marion,False,,,Alabama,AL,True,False,1727,0.138127,False
1683-polid-3610-county-1049,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01095,Doug,False,False,False,Jones,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,Dem,3610,3503,31,1.0,31,county-1049,Marshall,False,,,Alabama,AL,True,False,14907,0.427883,True
1683-polid-3821-county-1049,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01095,Roy,False,False,False,Moore,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,GOP,3821,2200,31,1.0,31,county-1049,Marshall,False,,,Alabama,AL,True,False,15342,0.440369,False
1683-polid-100008-county-1049,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01095,,False,False,False,Total Write-Ins,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,NPD,100008,3512,31,1.0,31,county-1049,Marshall,False,,,Alabama,AL,True,False,4590,0.131749,False
1683-polid-3610-county-1050,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01097,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,190,1.0,190,county-1050,Mobile,False,,,Alabama,AL,True,False,73185,0.427453,True
1683-polid-3821-county-1050,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01097,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,190,1.0,190,county-1050,Mobile,False,,,Alabama,AL,True,False,73460,0.429059,False
1683-polid-100008-county-1050,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01097,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,190,1.0,190,county-1050,Mobile,False,,,Alabama,AL,True,False,24567,0.143489,False
1683-polid-3610-county-1051,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01099,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,30,1.0,30,county-1051,Monroe,False,,,Alabama,AL,True,False,4454,0.468793,True
1683-polid-3821-county-1051,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01099,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,30,1.0,30,county-1051,Monroe,False,,,Alabama,AL,True,False,3890,0.409431,False
1683-polid-100008-county-1051,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01099,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,30,1.0,30,county-1051,Monroe,False,,,Alabama,AL,True,False,1157,0.121777,False
1683-polid-3610-county-1052,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01101,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,99,1.0,99,county-1052,Montgomery,False,,,Alabama,AL,True,False,42142,0.481992,True
1683-polid-3821-county-1052,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01101,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,99,1.0,99,county-1052,Montgomery,False,,,Alabama,AL,True,False,33413,0.382155,False
1683-polid-100008-county-1052,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01101,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,99,1.0,99,county-1052,Montgomery,False,,,Alabama,AL,True,False,11878,0.135853,False
1683-polid-3610-county-1053,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01103,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,40,1.0,40,county-1053,Morgan,False,,,Alabama,AL,True,False,21759,0.470445,True
1683-polid-3821-county-1053,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01103,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,40,1.0,40,county-1053,Morgan,False,,,Alabama,AL,True,False,18165,0.39274,False
1683-polid-100008-county-1053,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01103,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,40,1.0,40,county-1053,Morgan,False,,,Alabama,AL,True,False,6328,0.136816,False
1683-polid-3610-county-1054,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01105,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,13,1.0,13,county-1054,Perry,False,,,Alabama,AL,True,False,2097,0.471236,True
1683-polid-3821-county-1054,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01105,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,13,1.0,13,county-1054,Perry,False,,,Alabama,AL,True,False,1630,0.366292,False
1683-polid-100008-county-1054,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01105,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,13,1.0,13,county-1054,Perry,False,,,Alabama,AL,True,False,723,0.162472,False
1683-polid-3610-county-1055,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01107,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,20,1.0,20,county-1055,Pickens,False,,,Alabama,AL,True,False,2810,0.350199,True
1683-polid-3821-county-1055,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01107,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,20,1.0,20,county-1055,Pickens,False,,,Alabama,AL,True,False,3732,0.465105,False
1683-polid-100008-county-1055,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01107,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,20,1.0,20,county-1055,Pickens,False,,,Alabama,AL,True,False,1482,0.184696,False
1683-polid-3610-county-1056,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01109,Doug,False,False,False,Jones,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,Dem,3610,3503,34,1.0,34,county-1056,Pike,False,,,Alabama,AL,True,False,6096,0.462203,True
1683-polid-3821-county-1056,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01109,Roy,False,False,False,Moore,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,GOP,3821,2200,34,1.0,34,county-1056,Pike,False,,,Alabama,AL,True,False,5026,0.381075,False
1683-polid-100008-county-1056,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01109,,False,False,False,Total Write-Ins,2017-11-29T19:30:25.020Z,county,True,S,U.S. Senate,NPD,100008,3512,34,1.0,34,county-1056,Pike,False,,,Alabama,AL,True,False,2067,0.156722,False
1683-polid-3610-county-1057,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01111,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,26,1.0,26,county-1057,Randolph,False,,,Alabama,AL,True,False,4996,0.4912,True
1683-polid-3821-county-1057,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01111,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,26,1.0,26,county-1057,Randolph,False,,,Alabama,AL,True,False,3742,0.367909,False
1683-polid-100008-county-1057,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01111,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,26,1.0,26,county-1057,Randolph,False,,,Alabama,AL,True,False,1433,0.140891,False
1683-polid-3610-county-1058,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01113,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,18,1.0,18,county-1058,Russell,False,,,Alabama,AL,True,False,10626,0.483682,True
1683-polid-3821-county-1058,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01113,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,18,1.0,18,county-1058,Russell,False,,,Alabama,AL,True,False,8458,0.384997,False
1683-polid-100008-county-1058,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01113,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,18,1.0,18,county-1058,Russell,False,,,Alabama,AL,True,False,2885,0.131321,False
1683-polid-3610-county-1059,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01115,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,31,1.0,31,county-1059,St. Clair,False,,,Alabama,AL,True,False,14511,0.402245,True
1683-polid-3821-county-1059,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01115,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,31,1.0,31,county-1059,St. Clair,False,,,Alabama,AL,True,False,16015,0.443936,False
1683-polid-100008-county-1059,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01115,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,31,1.0,31,county-1059,St. Clair,False,,,Alabama,AL,True,False,5549,0.153818,False
1683-polid-3610-county-1061,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01117,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,48,1.0,48,county-1061,Shelby,False,,,Alabama,AL,True,False,37381,0.434027,True
1683-polid-3821-county-1061,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01117,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,48,1.0,48,county-1061,Shelby,False,,,Alabama,AL,True,False,35472,0.411862,False
1683-polid-100008-county-1061,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01117,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,48,1.0,48,county-1061,Shelby,False,,,Alabama,AL,True,False,13273,0.154111,False
1683-polid-3610-county-1062,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01119,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,14,1.0,14,county-1062,Sumter,False,,,Alabama,AL,True,False,1342,0.263189,True
1683-polid-3821-county-1062,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01119,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,14,1.0,14,county-1062,Sumter,False,,,Alabama,AL,True,False,3028,0.593842,False
1683-polid-100008-county-1062,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01119,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,14,1.0,14,county-1062,Sumter,False,,,Alabama,AL,True,False,729,0.142969,False
1683-polid-3610-county-1063,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01121,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,27,1.0,27,county-1063,Talladega,False,,,Alabama,AL,True,False,15081,0.477867,True
1683-polid-3821-county-1063,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01121,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,27,1.0,27,county-1063,Talladega,False,,,Alabama,AL,True,False,11388,0.360848,False
1683-polid-100008-county-1063,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01121,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,27,1.0,27,county-1063,Talladega,False,,,Alabama,AL,True,False,5090,0.161285,False
1683-polid-3610-county-1064,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01123,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,27,1.0,27,county-1064,Tallapoosa,False,,,Alabama,AL,True,False,8308,0.463073,True
1683-polid-3821-county-1064,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01123,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,27,1.0,27,county-1064,Tallapoosa,False,,,Alabama,AL,True,False,6904,0.384817,False
1683-polid-100008-county-1064,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01123,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,27,1.0,27,county-1064,Tallapoosa,False,,,Alabama,AL,True,False,2729,0.15211,False
